Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
GU,Manure applied to Soils,171,Philippines,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,31487197.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,173,Poland,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,383115493.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,173,Poland,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,114934648,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,173,Poland,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,76623098.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,174,Portugal,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,88107926.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,174,Portugal,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,26432378.06,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,174,Portugal,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,17621585.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,177,Puerto Rico,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,6993309.611,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,177,Puerto Rico,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,2097992.883,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,177,Puerto Rico,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1398661.922,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,179,Qatar,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,910030.2506,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,179,Qatar,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,273009.0752,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,179,Qatar,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,182006.0501,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,117,Republic of Korea,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,120347077.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,117,Republic of Korea,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,36104123.16,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,117,Republic of Korea,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,24069415.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,146,Republic of Moldova,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,27825071.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,146,Republic of Moldova,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,8347521.575,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,146,Republic of Moldova,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,5565014.383,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,182,Réunion,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,2428906.447,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,182,Réunion,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,728671.934,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,182,Réunion,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,485781.2893,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,183,Romania,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,199966138.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,183,Romania,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,59989841.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,183,Romania,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,39993227.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,185,Russian Federation,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1156390771,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,185,Russian Federation,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,346917231.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,185,Russian Federation,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,231278154.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,184,Rwanda,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,24858551.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,184,Rwanda,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,7457565.327,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,184,Rwanda,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,4971710.218,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,187,"Saint Helena, Ascension and Tristan da Cunha",72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,11091.9421,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,187,"Saint Helena, Ascension and Tristan da Cunha",723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,3327.5826,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,187,"Saint Helena, Ascension and Tristan da Cunha",723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2218.3884,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,188,Saint Kitts and Nevis,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,143664.1011,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,188,Saint Kitts and Nevis,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,43099.2303,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,188,Saint Kitts and Nevis,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,28732.8202,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,189,Saint Lucia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,717572.9234,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,189,Saint Lucia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,215271.877,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,189,Saint Lucia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,143514.5847,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,190,Saint Pierre and Miquelon,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,16269.9927,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,190,Saint Pierre and Miquelon,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,4880.9978,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,190,Saint Pierre and Miquelon,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,3253.9985,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,191,Saint Vincent and the Grenadines,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,180532.9028,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,191,Saint Vincent and the Grenadines,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,54159.8708,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,191,Saint Vincent and the Grenadines,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,36106.5806,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,244,Samoa,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1427476.788,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,244,Samoa,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,428243.0364,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,244,Samoa,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,285495.3576,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,193,Sao Tome and Principe,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,557284.8724,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,193,Sao Tome and Principe,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,167185.4617,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,193,Sao Tome and Principe,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,111456.9745,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,194,Saudi Arabia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,21612722.31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,194,Saudi Arabia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,6483816.693,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,194,Saudi Arabia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,4322544.462,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,195,Senegal,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,18704180.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,195,Senegal,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,5611254.004,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,195,Senegal,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,3740836.003,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,272,Serbia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,75108872.91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,272,Serbia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,22532661.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,272,Serbia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,15021774.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,196,Seychelles,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,95967.5799,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,196,Seychelles,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,28790.274,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,196,Seychelles,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,19193.516,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,197,Sierra Leone,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,3959468.659,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,197,Sierra Leone,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1187840.598,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,197,Sierra Leone,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,791893.7318,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,200,Singapore,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,925889.9499,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,200,Singapore,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,277766.985,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,200,Singapore,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,185177.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,199,Slovakia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,28358988.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,199,Slovakia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,8507696.574,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,199,Slovakia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,5671797.716,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,198,Slovenia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,19564523.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,198,Slovenia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,5869357.048,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,198,Slovenia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,3912904.699,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,25,Solomon Islands,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,513070.7602,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,25,Solomon Islands,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,153921.2281,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,25,Solomon Islands,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,102614.152,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,201,Somalia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,20560601.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,201,Somalia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,6168180.399,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,201,Somalia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,4112120.266,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,202,South Africa,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,54764311.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,202,South Africa,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,16429293.47,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,202,South Africa,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,10952862.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,277,South Sudan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,50478311.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,277,South Sudan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,15143493.36,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,277,South Sudan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,10095662.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,203,Spain,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,507260722.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,203,Spain,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,152178216.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,203,Spain,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,101452144.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,38,Sri Lanka,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,12100617.28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,38,Sri Lanka,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,3630185.185,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,38,Sri Lanka,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2420123.457,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,276,Sudan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,85573237.41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,276,Sudan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,25671971.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,276,Sudan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,17114647.48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,207,Suriname,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1923962.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,207,Suriname,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,577188.7801,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,207,Suriname,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,384792.5201,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,210,Sweden,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,65025032.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,210,Sweden,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,19507509.74,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,210,Sweden,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,13005006.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,211,Switzerland,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,74268762.74,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,211,Switzerland,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,22280628.82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,211,Switzerland,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,14853752.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,212,Syrian Arab Republic,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,5261219.779,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,212,Syrian Arab Republic,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1578365.934,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,212,Syrian Arab Republic,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1052243.956,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,208,Tajikistan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,55548800.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,208,Tajikistan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,16664640.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,208,Tajikistan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,11109760.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,216,Thailand,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,166882145.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,216,Thailand,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,50064643.66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,216,Thailand,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,33376429.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,176,Timor-Leste,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,6391027.017,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,176,Timor-Leste,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,1917308.105,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,176,Timor-Leste,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1278205.403,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,217,Togo,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,11416529.15,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,217,Togo,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,3424958.744,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,217,Togo,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2283305.829,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,218,Tokelau,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,8280.008,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,218,Tokelau,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,2484.0024,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,218,Tokelau,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1656.0016,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,219,Tonga,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,682040.8603,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,219,Tonga,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,204612.2581,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,219,Tonga,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,136408.1721,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,220,Trinidad and Tobago,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,8251150.349,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,220,Trinidad and Tobago,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,2475345.105,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,220,Trinidad and Tobago,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,1650230.07,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,222,Tunisia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,15627369.85,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,222,Tunisia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,4688210.955,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,222,Tunisia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,3125473.97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,223,Turkey,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,75263434.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,223,Turkey,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,22579030.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,223,Turkey,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,15052686.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,213,Turkmenistan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,79435197.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,213,Turkmenistan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,23830559.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,213,Turkmenistan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,15887039.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,227,Tuvalu,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,107502.1828,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,227,Tuvalu,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,32250.6548,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,227,Tuvalu,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,21500.4366,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,226,Uganda,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,68209062.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,226,Uganda,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,20462718.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,226,Uganda,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,13641812.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,230,Ukraine,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,304813722.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,230,Ukraine,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,91444116.86,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,230,Ukraine,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,60962744.57,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,225,United Arab Emirates,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,2933234.002,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,225,United Arab Emirates,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,879970.2006,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,225,United Arab Emirates,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,586646.8004,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,229,United Kingdom,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,494605426.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,229,United Kingdom,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,148381627.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
